Date,Open
2000-01-03,370.0
2000-01-04,380.0
2000-01-05,371.5
2000-01-06,384.9
2000-01-07,376.0
2000-01-10,415.0
2000-01-11,415.0
2000-01-12,420.0
2000-01-13,423.0
2000-01-14,410.0
2000-01-17,420.0
2000-01-18,410.0
2000-01-19,425.0
2000-01-20,425.0
2000-01-21,422.0
2000-01-24,434.0
2000-01-25,470.0
2000-01-27,530.0
2000-01-28,470.0
2000-01-31,499.0
2000-02-01,462.0
2000-02-02,475.0
2000-02-03,462.0
2000-02-04,460.0
2000-02-07,460.0
2000-02-08,440.0
2000-02-09,469.0
2000-02-10,460.0
2000-02-11,437.0
2000-02-14,440.0
2000-02-15,445.0
2000-02-16,427.0
2000-02-17,375.0
2000-02-18,409.0
2000-02-21,402.0
2000-02-22,401.0
2000-02-23,396.0
2000-02-24,400.0
2000-02-25,392.0
2000-02-28,375.0
2000-02-29,395.0
2000-03-01,397.0
2000-03-02,400.0
2000-03-03,370.0
2000-03-06,400.0
2000-03-07,385.3
2000-03-08,388.0
2000-03-09,409.9
2000-03-10,419.0
2000-03-13,400.0
2000-03-14,394.05
2000-03-15,400.0
2000-03-16,415.0
2000-03-21,407.0
2000-03-22,444.0
2000-03-23,410.0
2000-03-24,415.0
2000-03-27,423.0
2000-03-28,413.0
2000-03-29,415.25
2000-03-30,415.0
2000-03-31,426.0
2000-04-03,440.0
2000-04-04,401.0
2000-04-05,410.0
2000-04-06,412.0
2000-04-07,413.0
2000-04-10,415.0
2000-04-11,411.0
2000-04-12,427.8
2000-04-13,410.0
2000-04-17,405.0
2000-04-18,415.0
2000-04-19,418.0
2000-04-20,406.3
2000-04-24,421.0
2000-04-25,402.0
2000-04-26,405.0
2000-04-27,410.0
2000-04-28,405.5
2000-05-02,405.0
2000-05-03,388.0
2000-05-04,399.0
2000-05-05,397.0
2000-05-08,400.0
2000-05-09,392.05
2000-05-10,398.0
2000-05-11,389.0
2000-05-12,389.0
2000-05-15,378.0
2000-05-16,370.0
2000-05-17,385.0
2000-05-18,370.0
2000-05-19,371.0
2000-05-22,357.0
2000-05-23,360.0
2000-05-24,414.7
2000-05-25,428.0
2000-05-26,419.0
2000-05-29,434.0
2000-05-30,426.0
2000-05-31,420.0
2000-06-01,427.9
2000-06-02,425.0
2000-06-05,423.9
2000-06-06,415.0
2000-06-07,424.9
2000-06-08,424.9
2000-06-09,416.5
2000-06-12,415.0
2000-06-13,409.5
2000-06-14,414.0
2000-06-15,408.0
2000-06-16,407.0
2000-06-19,405.05
2000-06-20,405.0
2000-06-21,410.0
2000-06-22,405.0
2000-06-23,403.0
2000-06-26,404.75
2000-06-27,401.05
2000-06-28,399.1
2000-06-29,407.9
2000-06-30,402.0
2000-07-03,406.0
2000-07-04,402.0
2000-07-05,403.0
2000-07-06,403.95
2000-07-07,404.0
2000-07-10,405.0
2000-07-11,405.0
2000-07-12,410.0
2000-07-13,421.0
2000-07-14,436.0
2000-07-17,454.0
2000-07-18,434.25
2000-07-19,424.1
2000-07-20,423.5
2000-07-21,435.0
2000-07-24,425.0
2000-07-25,415.0
2000-07-26,444.0
2000-07-27,444.0
2000-07-28,448.4
2000-07-31,443.0
2000-08-01,450.0
2000-08-02,272.0
2000-08-03,272.0
2000-08-04,257.0
2000-08-07,273.5
2000-08-08,274.9
2000-08-09,270.05
2000-08-10,269.05
2000-08-11,270.1
2000-08-14,271.95
2000-08-16,274.5
2000-08-17,274.5
2000-08-18,265.3
2000-08-21,267.0
2000-08-22,269.1
2000-08-23,266.0
2000-08-24,261.0
2000-08-25,257.5
2000-08-28,258.0
2000-08-29,261.8
2000-08-30,260.0
2000-08-31,255.2
2000-09-04,265.0
2000-09-05,252.0
2000-09-06,261.0
2000-09-07,259.95
2000-09-08,262.0
2000-09-11,257.1
2000-09-12,259.0
2000-09-13,252.0
2000-09-14,253.9
2000-09-15,249.65
2000-09-18,252.0
2000-09-19,250.0
2000-09-20,250.0
2000-09-21,232.6
2000-09-22,225.0
2000-09-25,220.0
2000-09-26,232.0
2000-09-27,239.85
2000-09-28,236.45
2000-09-29,230.0
2000-10-03,221.0
2000-10-04,210.0
2000-10-05,225.0
2000-10-06,224.0
2000-10-09,212.5
2000-10-10,210.0
2000-10-11,215.05
2000-10-12,219.0
2000-10-13,226.0
2000-10-16,225.5
2000-10-17,224.9
2000-10-18,220.05
2000-10-19,215.0
2000-10-20,234.9
2000-10-23,230.0
2000-10-24,234.0
2000-10-25,232.65
2000-10-26,238.5
2000-10-27,233.05
2000-10-30,236.0
2000-10-31,234.5
2000-11-01,247.95
2000-11-02,238.0
2000-11-03,242.2
2000-11-06,246.0
2000-11-07,237.55
2000-11-08,235.0
2000-11-09,234.5
2000-11-10,231.0
2000-11-13,212.0
2000-11-14,210.0
2000-11-15,220.5
2000-11-16,225.35
2000-11-17,214.05
2000-11-20,225.0
2000-11-21,228.75
2000-11-22,223.25
2000-11-23,230.0
2000-11-24,228.0
2000-11-27,229.8
2000-11-28,234.9
2000-11-29,253.0
2000-11-30,257.0
2000-12-01,251.0
2000-12-04,253.45
2000-12-05,252.0
2000-12-06,240.0
2000-12-07,248.2
2000-12-08,249.05
2000-12-11,260.0
2000-12-12,263.0
2000-12-13,271.05
2000-12-14,281.0
2000-12-15,284.0
2000-12-18,255.0
2000-12-19,279.9
2000-12-20,277.7
2000-12-21,273.45
2000-12-22,279.95
2000-12-26,269.95
2000-12-27,270.0
2000-12-28,270.4
2000-12-29,284.7
2001-01-01,274.05
2001-01-02,270.05
2001-01-03,273.05
2001-01-04,280.0
2001-01-05,270.0
2001-01-08,272.35
2001-01-09,274.95
2001-01-10,270.0
2001-01-11,261.35
2001-01-12,268.0
2001-01-15,249.0
2001-01-16,262.4
2001-01-17,256.5
2001-01-18,262.1
2001-01-19,268.95
2001-01-22,263.05
2001-01-23,263.0
2001-01-24,262.6
2001-01-25,270.0
2001-01-29,258.5
2001-01-30,251.0
2001-01-31,263.0
2001-02-01,254.0
2001-02-02,265.75
2001-02-05,267.9
2001-02-06,257.0
2001-02-07,265.15
2001-02-08,274.5
2001-02-09,272.5
2001-02-12,279.9
2001-02-13,277.0
2001-02-14,271.05
2001-02-15,280.0
2001-02-16,269.1
2001-02-19,267.1
2001-02-20,266.0
2001-02-21,255.1
2001-02-22,270.45
2001-02-23,268.65
2001-02-26,265.0
2001-02-27,265.1
2001-02-28,265.0
2001-03-01,248.45
2001-03-02,274.9
2001-03-05,272.0
2001-03-07,270.0
2001-03-08,274.9
2001-03-09,261.25
2001-03-12,252.0
2001-03-13,251.1
2001-03-14,252.0
2001-03-15,258.0
2001-03-16,245.1
2001-03-19,231.15
2001-03-20,247.5
2001-03-21,240.0
2001-03-22,245.5
2001-03-23,248.0
2001-03-26,245.0
2001-03-27,245.0
2001-03-28,244.45
2001-03-29,245.75
2001-03-30,245.2
2001-04-02,241.0
2001-04-03,244.9
2001-04-04,245.0
2001-04-06,247.0
2001-04-09,245.0
2001-04-10,251.0
2001-04-11,250.0
2001-04-12,243.2
2001-04-16,254.0
2001-04-17,254.9
2001-04-18,265.0
2001-04-19,255.0
2001-04-20,271.0
2001-04-23,262.6
2001-04-24,263.15
2001-04-25,262.0
2001-04-26,260.0
2001-04-27,250.5
2001-04-30,267.0
2001-05-02,256.05
2001-05-03,264.9
2001-05-04,261.25
2001-05-07,262.0
2001-05-08,264.8
2001-05-09,272.0
2001-05-10,266.0
2001-05-11,266.1
2001-05-14,258.05
2001-05-15,267.0
2001-05-16,259.95
2001-05-17,258.85
2001-05-18,259.5
2001-05-21,253.7
2001-05-22,250.0
2001-05-23,250.0
2001-05-24,251.7
2001-05-25,248.75
2001-05-28,251.6
2001-05-29,250.9
2001-05-30,258.95
2001-05-31,254.0
2001-06-01,257.45
2001-06-04,252.15
2001-06-05,252.0
2001-06-06,250.0
2001-06-07,250.0
2001-06-08,247.9
2001-06-11,249.0
2001-06-12,254.95
2001-06-13,254.95
2001-06-14,253.0
2001-06-15,247.1
2001-06-18,256.95
2001-06-19,246.05
2001-06-20,249.5
2001-06-21,244.2
2001-06-22,250.6
2001-06-25,248.5
2001-06-26,246.1
2001-06-27,268.95
2001-06-28,248.1
2001-06-29,244.0
2001-07-02,245.1
2001-07-03,245.0
2001-07-04,235.0
2001-07-05,237.5
2001-07-06,250.0
2001-07-09,240.0
2001-07-10,245.05
2001-07-11,249.9
2001-07-12,246.1
2001-07-13,242.4
2001-07-16,245.1
2001-07-17,248.5
2001-07-18,247.5
2001-07-19,249.95
2001-07-20,247.0
2001-07-23,245.75
2001-07-24,250.0
2001-07-25,250.0
2001-07-26,253.45
2001-07-27,254.95
2001-07-30,255.0
2001-07-31,260.0
2001-08-01,250.0
2001-08-02,258.0
2001-08-03,259.25
2001-08-06,250.5
2001-08-07,256.0
2001-08-08,259.0
2001-08-09,257.0
2001-08-10,258.0
2001-08-13,252.05
2001-08-14,258.85
2001-08-16,259.0
2001-08-17,260.5
2001-08-20,259.0
2001-08-21,259.1
2001-08-23,246.0
2001-08-24,258.55
2001-08-27,257.5
2001-08-28,255.45
2001-08-29,258.0
2001-08-30,261.5
2001-08-31,261.95
2001-09-03,265.1
2001-09-04,263.0
2001-09-05,265.05
2001-09-06,273.95
2001-09-07,267.0
2001-09-10,264.05
2001-09-11,269.05
2001-09-12,250.0
2001-09-13,267.0
2001-09-14,263.2
2001-09-17,256.3
2001-09-18,264.75
2001-09-19,251.45
2001-09-20,258.95
2001-09-21,240.0
2001-09-24,256.0
2001-09-25,257.1
2001-09-26,269.0
2001-09-27,258.25
2001-09-28,274.4
2001-10-01,267.05
2001-10-03,253.0
2001-10-04,265.15
2001-10-05,267.0
2001-10-08,266.6
2001-10-09,264.0
2001-10-10,264.05
2001-10-11,263.55
2001-10-12,270.9
2001-10-15,263.8
2001-10-16,261.4
2001-10-17,258.2
2001-10-18,256.75
2001-10-19,260.3
2001-10-22,261.45
2001-10-23,265.0
2001-10-24,265.35
2001-10-25,279.4
2001-10-29,278.95
2001-10-30,268.25
2001-10-31,268.95
2001-11-01,266.3
2001-11-02,272.3
2001-11-05,271.0
2001-11-06,271.9
2001-11-07,270.05
2001-11-08,277.0
2001-11-09,275.0
2001-11-12,273.0
2001-11-13,270.1
2001-11-14,279.5
2001-11-15,279.0
2001-11-19,278.75
2001-11-20,274.0
2001-11-21,274.0
2001-11-22,275.0
2001-11-23,275.05
2001-11-26,278.95
2001-11-27,282.0
2001-11-28,283.0
2001-11-29,272.0
2001-12-03,277.85
2001-12-04,274.75
2001-12-05,274.05
2001-12-06,278.95
2001-12-07,280.5
2001-12-10,275.0
2001-12-11,278.0
2001-12-12,277.6
2001-12-13,277.55
2001-12-14,281.0
2001-12-18,299.0
2001-12-19,273.45
2001-12-20,266.0
2001-12-21,275.0
2001-12-24,251.2
2001-12-26,272.0
2001-12-27,271.0
2001-12-28,272.0
2001-12-31,272.65
2002-01-01,264.55
2002-01-02,270.0
2002-01-03,270.0
2002-01-04,276.0
2002-01-07,273.7
2002-01-08,266.0
2002-01-09,268.95
2002-01-10,273.2
2002-01-11,266.5
2002-01-14,275.0
2002-01-15,270.0
2002-01-16,264.25
2002-01-17,272.0
2002-01-18,265.0
2002-01-21,279.95
2002-01-22,272.0
2002-01-23,273.0
2002-01-24,278.0
2002-01-25,271.15
2002-01-28,275.0
2002-01-29,272.0
2002-01-30,270.5
2002-01-31,269.05
2002-02-01,267.9
2002-02-04,270.6
2002-02-05,272.5
2002-02-06,271.6
2002-02-07,262.0
2002-02-08,270.15
2002-02-11,280.0
2002-02-12,300.0
2002-02-13,309.0
2002-02-14,306.0
2002-02-15,305.0
2002-02-18,297.0
2002-02-19,293.1
2002-02-20,300.0
2002-02-21,281.1
2002-02-22,301.0
2002-02-25,300.0
2002-02-26,295.0
2002-02-27,304.0
2002-02-28,302.05
2002-03-01,296.0
2002-03-04,305.1
2002-03-05,300.1
2002-03-06,305.05
2002-03-07,315.1
2002-03-08,309.75
2002-03-11,301.6
2002-03-12,305.8
2002-03-13,307.0
2002-03-14,313.0
2002-03-15,318.9
2002-03-18,315.0
2002-03-19,306.0
2002-03-20,320.0
2002-03-21,310.3
2002-03-22,310.15
2002-03-26,315.0
2002-03-27,315.0
2002-03-28,317.0
2002-04-01,325.0
2002-04-02,325.5
2002-04-03,323.0
2002-04-04,323.7
2002-04-05,317.0
2002-04-08,316.8
2002-04-09,318.0
2002-04-10,322.75
2002-04-11,300.1
2002-04-12,324.9
2002-04-15,315.0
2002-04-16,301.0
2002-04-17,321.1
2002-04-18,320.2
2002-04-19,321.8
2002-04-22,342.9
2002-04-23,333.3
2002-04-24,328.9
2002-04-25,336.0
2002-04-26,312.15
2002-04-29,317.0
2002-04-30,334.0
2002-05-02,316.05
2002-05-03,320.05
2002-05-06,322.05
2002-05-07,317.6
2002-05-08,317.0
2002-05-09,318.5
2002-05-10,324.1
2002-05-13,320.0
2002-05-14,316.2
2002-05-15,322.85
2002-05-16,316.55
2002-05-17,319.65
2002-05-20,313.0
2002-05-21,309.0
2002-05-22,298.0
2002-05-23,305.1
2002-05-24,306.15
2002-05-27,298.0
2002-05-28,301.0
2002-05-29,300.0
2002-05-30,280.1
2002-05-31,293.85
2002-06-03,296.9
2002-06-04,301.0
2002-06-05,298.0
2002-06-06,313.2
2002-06-07,310.0
2002-06-10,310.0
2002-06-11,310.0
2002-06-12,320.0
2002-06-13,315.0
2002-06-14,315.05
2002-06-17,321.55
2002-06-18,321.0
2002-06-19,310.0
2002-06-20,321.7
2002-06-21,318.1
2002-06-24,324.9
2002-06-25,325.0
2002-06-26,320.0
2002-06-27,318.0
2002-06-28,315.0
2002-07-01,320.5
2002-07-02,320.55
2002-07-03,334.0
2002-07-04,340.0
2002-07-05,351.0
2002-07-08,360.05
2002-07-09,366.0
2002-07-10,360.05
2002-07-11,364.0
2002-07-12,365.0
2002-07-15,362.0
2002-07-16,354.9
2002-07-17,344.0
2002-07-18,350.0
2002-07-19,332.0
2002-07-22,330.0
2002-07-23,335.0
2002-07-24,312.0
2002-07-25,328.0
2002-07-26,345.0
2002-07-29,343.0
2002-07-30,335.4
2002-07-31,302.0
2002-08-01,335.75
2002-08-02,310.0
2002-08-05,319.5
2002-08-06,329.75
2002-08-07,321.0
2002-08-08,333.9
2002-08-09,326.5
2002-08-12,331.0
2002-08-13,331.25
2002-08-14,322.0
2002-08-16,333.1
2002-08-19,329.55
2002-08-20,328.9
2002-08-21,344.5
2002-08-22,335.05
2002-08-23,335.5
2002-08-26,334.05
2002-08-27,342.0
2002-08-28,346.35
2002-08-29,338.0
2002-08-30,340.0
2002-09-02,341.0
2002-09-03,344.9
2002-09-04,342.0
2002-09-05,352.0
2002-09-06,350.4
2002-09-09,374.0
2002-09-11,347.0
2002-09-12,349.5
2002-09-13,331.0
2002-09-16,340.0
2002-09-17,343.0
2002-09-18,343.0
2002-09-19,345.0
2002-09-20,360.0
2002-09-23,340.75
2002-09-24,340.5
2002-09-25,344.5
2002-09-26,370.0
2002-09-27,348.9
2002-09-30,360.0
2002-10-01,340.05
2002-10-03,340.0
2002-10-04,345.0
2002-10-07,325.0
2002-10-08,334.0
2002-10-09,343.0
2002-10-10,344.0
2002-10-11,341.75
2002-10-14,349.5
2002-10-16,345.0
2002-10-17,349.0
2002-10-18,348.6
2002-10-21,340.6
2002-10-22,347.0
2002-10-23,335.0
2002-10-24,337.0
2002-10-25,342.95
2002-10-28,335.0
2002-10-29,330.15
2002-10-30,330.0
2002-10-31,328.0
2002-11-01,330.0
2002-11-04,327.0
2002-11-05,331.6
2002-11-07,340.9
2002-11-08,327.0
2002-11-11,327.0
2002-11-12,322.5
2002-11-13,322.85
2002-11-14,325.0
2002-11-15,332.1
2002-11-18,327.0
2002-11-20,323.25
2002-11-21,323.0
2002-11-22,330.0
2002-11-25,330.05
2002-11-26,332.0
2002-11-27,333.0
2002-11-28,330.05
2002-11-29,327.05
2002-12-02,329.0
2002-12-03,330.0
2002-12-04,327.0
2002-12-05,336.0
2002-12-06,332.5
2002-12-09,330.0
2002-12-10,324.15
2002-12-11,331.25
2002-12-12,329.05
2002-12-13,330.0
2002-12-16,332.0
2002-12-17,328.5
2002-12-18,339.0
2002-12-19,330.0
2002-12-20,315.55
2002-12-23,330.0
2002-12-24,329.7
2002-12-26,324.0
2002-12-27,325.1
2002-12-30,329.0
2002-12-31,326.0
2003-01-01,325.0
2003-01-02,325.0
2003-01-03,328.05
2003-01-06,329.0
2003-01-07,329.0
2003-01-08,331.0
2003-01-09,331.0
2003-01-10,330.95
2003-01-13,370.0
2003-01-14,333.95
2003-01-15,334.0
2003-01-16,310.0
2003-01-17,335.0
2003-01-20,336.1
2003-01-21,311.0
2003-01-22,336.95
2003-01-23,337.9
2003-01-24,332.0
2003-01-27,331.05
2003-01-28,330.5
2003-01-29,333.0
2003-01-30,330.15
2003-01-31,327.1
2003-02-03,321.0
2003-02-04,323.0
2003-02-05,324.7
2003-02-06,328.05
2003-02-07,326.1
2003-02-10,325.0
2003-02-11,330.2
2003-02-12,327.95
2003-02-14,325.0
2003-02-17,323.15
2003-02-18,325.0
2003-02-19,324.75
2003-02-20,322.0
2003-02-21,324.0
2003-02-24,326.75
2003-02-25,322.0
2003-02-26,325.0
2003-02-27,320.25
2003-02-28,322.1
2003-03-03,323.25
2003-03-04,325.0
2003-03-05,319.5
2003-03-06,313.5
2003-03-07,314.0
2003-03-10,325.0
2003-03-11,325.0
2003-03-12,330.0
2003-03-13,329.9
2003-03-17,330.5
2003-03-19,335.0
2003-03-20,335.0
2003-03-21,344.0
2003-03-22,346.4
2003-03-24,335.0
2003-03-25,344.9
2003-03-26,341.75
2003-03-27,336.0
2003-03-28,335.5
2003-03-31,332.0
2003-04-01,323.0
2003-04-02,329.0
2003-04-03,329.7
2003-04-04,329.0
2003-04-07,330.0
2003-04-08,330.0
2003-04-09,330.0
2003-04-10,324.0
2003-04-11,324.5
2003-04-15,328.0
2003-04-16,324.0
2003-04-17,332.0
2003-04-21,325.9
2003-04-22,327.9
2003-04-23,329.0
2003-04-24,325.0
2003-04-25,322.55
2003-04-28,325.0
2003-04-29,327.0
2003-04-30,330.0
2003-05-02,330.0
2003-05-05,359.0
2003-05-06,345.0
2003-05-07,341.0
2003-05-08,342.25
2003-05-09,340.05
2003-05-12,340.0
2003-05-13,343.0
2003-05-14,338.9
2003-05-15,337.0
2003-05-16,342.0
2003-05-19,376.45
2003-05-20,374.75
2003-05-21,372.0
2003-05-22,365.0
2003-05-23,364.1
2003-05-26,378.75
2003-05-27,384.9
2003-05-28,375.0
2003-05-29,399.0
2003-05-30,380.0
2003-06-02,380.8
2003-06-03,380.8
2003-06-04,380.0
2003-06-05,383.0
2003-06-06,382.0
2003-06-09,385.0
2003-06-10,373.05
2003-06-11,377.7
2003-06-12,383.9
2003-06-13,378.95
2003-06-16,375.0
2003-06-17,376.0
2003-06-18,376.6
2003-06-19,381.0
2003-06-20,380.0
2003-06-23,381.0
2003-06-24,380.5
2003-06-25,382.35
2003-06-26,382.0
2003-06-27,378.5
2003-06-30,379.9
2003-07-01,382.9
2003-07-02,380.4
2003-07-03,383.5
2003-07-04,405.9
2003-07-07,400.0
2003-07-08,400.0
2003-07-09,398.95
2003-07-10,392.0
2003-07-11,391.0
2003-07-14,402.0
2003-07-15,402.0
2003-07-16,402.0
2003-07-17,400.0
2003-07-18,399.25
2003-07-21,365.7
2003-07-22,397.5
2003-07-23,397.0
2003-07-24,393.5
2003-07-25,401.8
2003-07-28,400.0
2003-07-29,400.0
2003-07-30,400.0
2003-07-31,404.9
2003-08-01,400.0
2003-08-04,408.9
2003-08-05,415.0
2003-08-06,402.1
2003-08-07,415.0
2003-08-08,408.9
2003-08-11,410.0
2003-08-12,410.0
2003-08-13,419.0
2003-08-14,426.0
2003-08-18,437.0
2003-08-19,480.0
2003-08-20,436.0
2003-08-21,440.7
2003-08-22,288.0
2003-08-25,282.6
2003-08-26,296.0
2003-08-27,305.0
2003-08-28,304.0
2003-08-29,309.5
2003-09-01,309.0
2003-09-02,305.95
2003-09-03,303.8
2003-09-04,300.0
2003-09-05,306.0
2003-09-08,305.0
2003-09-09,305.0
2003-09-10,303.0
2003-09-11,307.0
2003-09-12,314.9
2003-09-15,315.0
2003-09-16,301.05
2003-09-17,306.0
2003-09-18,306.0
2003-09-19,302.0
2003-09-22,300.1
2003-09-23,306.0
2003-09-24,305.0
2003-09-25,302.0
2003-09-26,304.8
2003-09-29,298.5
2003-09-30,302.0
2003-10-01,303.0
2003-10-03,301.1
2003-10-06,304.8
2003-10-07,302.0
2003-10-08,303.0
2003-10-09,305.0
2003-10-10,304.9
2003-10-13,306.0
2003-10-14,312.0
2003-10-15,307.2
2003-10-16,305.0
2003-10-17,301.1
2003-10-20,304.0
2003-10-21,297.0
2003-10-22,323.0
2003-10-23,299.9
2003-10-24,282.5
2003-10-25,295.0
2003-10-27,289.95
2003-10-28,288.5
2003-10-29,285.0
2003-10-30,283.0
2003-10-31,284.1
2003-11-03,277.5
2003-11-04,283.65
2003-11-05,285.75
2003-11-06,297.0
2003-11-07,302.0
2003-11-10,295.05
2003-11-11,307.0
2003-11-12,307.0
2003-11-13,307.6
2003-11-14,307.0
2003-11-15,307.0
2003-11-17,305.0
2003-11-18,309.0
2003-11-19,304.0
2003-11-20,305.0
2003-11-21,302.15
2003-11-24,302.5
2003-11-25,309.0
2003-11-27,306.0
2003-11-28,310.0
2003-12-01,309.0
2003-12-02,309.0
2003-12-03,309.0
2003-12-04,311.25
2003-12-05,314.8
2003-12-08,317.0
2003-12-09,324.9
2003-12-10,320.1
2003-12-11,324.0
2003-12-12,328.5
2003-12-15,329.9
2003-12-16,327.5
2003-12-17,325.0
2003-12-18,329.4
2003-12-19,328.0
2003-12-22,325.25
2003-12-23,327.9
2003-12-24,323.5
2003-12-26,326.0
2003-12-29,328.0
2003-12-30,329.0
2003-12-31,325.0
2004-01-01,331.0
2004-01-02,339.1
2004-01-05,338.95
2004-01-06,340.0
2004-01-07,332.0
2004-01-08,326.5
2004-01-09,350.0
2004-01-12,340.0
2004-01-13,342.0
2004-01-14,341.0
2004-01-15,345.0
2004-01-16,343.0
2004-01-19,340.05
2004-01-20,340.0
2004-01-21,330.0
2004-01-22,321.0
2004-01-23,315.1
2004-01-27,340.0
2004-01-28,346.4
2004-01-29,322.0
2004-01-30,329.0
2004-02-03,320.0
2004-02-04,321.0
2004-02-05,323.0
2004-02-06,320.05
2004-02-09,322.0
2004-02-10,324.9
2004-02-11,321.95
2004-02-12,321.0
2004-02-13,321.0
2004-02-16,321.0
2004-02-17,320.55
2004-02-18,320.0
2004-02-19,320.0
2004-02-20,315.15
2004-02-23,321.0
2004-02-24,315.0
2004-02-25,325.0
2004-02-26,306.0
2004-02-27,303.0
2004-03-01,354.0
2004-03-03,305.0
2004-03-04,301.05
2004-03-05,302.25
2004-03-08,320.0
2004-03-09,316.95
2004-03-10,315.0
2004-03-11,314.5
2004-03-12,309.55
2004-03-15,316.0
2004-03-16,305.05
2004-03-17,316.0
2004-03-18,315.0
2004-03-19,312.15
2004-03-22,309.05
2004-03-23,311.0
2004-03-24,314.0
2004-03-25,315.0
2004-03-26,306.05
2004-03-29,307.5
2004-03-30,308.2
2004-03-31,305.9
2004-04-01,309.9
2004-04-02,308.9
2004-04-05,309.5
2004-04-06,305.1
2004-04-07,309.0
2004-04-08,304.65
2004-04-12,302.1
2004-04-13,304.95
2004-04-15,305.0
2004-04-16,305.0
2004-04-17,309.9
2004-04-19,306.0
2004-04-20,305.0
2004-04-21,305.1
2004-04-22,314.0
2004-04-23,319.0
2004-04-27,309.0
2004-04-28,308.75
2004-04-29,303.1
2004-04-30,305.1
2004-05-03,305.35
2004-05-04,323.9
2004-05-05,306.0
2004-05-06,310.0
2004-05-07,314.0
2004-05-10,312.0
2004-05-11,304.5
2004-05-12,304.3
2004-05-13,298.15
2004-05-14,305.0
2004-05-17,291.0
2004-05-18,280.0
2004-05-19,302.0
2004-05-20,299.5
2004-05-21,293.0
2004-05-24,290.1
2004-05-25,291.7
2004-05-26,300.0
2004-05-27,295.05
2004-05-28,300.0
2004-05-31,282.05
2004-06-01,291.0
2004-06-02,294.0
2004-06-03,298.45
2004-06-04,290.0
2004-06-07,296.0
2004-06-08,295.0
2004-06-09,296.0
2004-06-10,294.0
2004-06-11,292.0
2004-06-14,294.0
2004-06-15,293.8
2004-06-16,293.2
2004-06-17,295.0
2004-06-18,300.0
2004-06-21,303.9
2004-06-22,307.5
2004-06-23,309.1
2004-06-24,314.0
2004-06-25,315.0
2004-06-28,311.1
2004-06-29,315.25
2004-06-30,314.85
2004-07-01,311.7
2004-07-02,310.0
2004-07-05,310.0
2004-07-06,307.45
2004-07-07,311.0
2004-07-08,311.9
2004-07-09,313.0
2004-07-12,314.8
2004-07-13,310.1
2004-07-14,312.0
2004-07-15,307.0
2004-07-16,308.0
2004-07-19,310.0
2004-07-20,310.0
2004-07-21,316.0
2004-07-22,312.45
2004-07-23,310.0
2004-07-26,306.7
2004-07-27,310.0
2004-07-28,310.05
2004-07-29,311.25
2004-07-30,315.25
2004-08-02,320.0
2004-08-03,318.0
2004-08-04,321.75
2004-08-05,315.1
2004-08-06,322.0
2004-08-09,320.0
2004-08-10,320.05
2004-08-11,320.05
2004-08-12,320.1
2004-08-13,320.95
2004-08-16,318.35
2004-08-17,320.0
2004-08-18,321.0
2004-08-19,317.2
2004-08-20,315.25
2004-08-23,315.0
2004-08-24,316.45
2004-08-25,310.2
2004-08-26,310.55
2004-08-27,311.0
2004-08-30,309.0
2004-08-31,315.0
2004-09-01,310.0
2004-09-02,314.0
2004-09-03,315.05
2004-09-06,319.5
2004-09-07,318.0
2004-09-08,318.0
2004-09-09,318.5
2004-09-10,317.0
2004-09-13,319.8
2004-09-14,315.8
2004-09-15,316.0
2004-09-16,313.0
2004-09-17,312.0
2004-09-20,316.95
2004-09-21,318.5
2004-09-22,311.0
2004-09-23,313.0
2004-09-24,310.25
2004-09-27,313.2
2004-09-28,315.0
2004-09-29,312.15
2004-09-30,329.0
2004-10-01,319.0
2004-10-04,324.7
2004-10-05,322.9
2004-10-06,322.0
2004-10-07,316.0
2004-10-08,311.6
2004-10-09,312.8
2004-10-11,312.9
2004-10-12,302.1
2004-10-14,301.0
2004-10-15,300.1
2004-10-18,304.9
2004-10-19,296.0
2004-10-20,298.95
2004-10-21,297.5
2004-10-25,296.5
2004-10-26,299.9
2004-10-27,298.5
2004-10-28,296.5
2004-10-29,295.1
2004-11-01,292.0
2004-11-02,304.0
2004-11-03,296.5
2004-11-04,297.75
2004-11-05,297.9
2004-11-08,299.0
2004-11-09,290.0
2004-11-10,291.5
2004-11-11,294.9
2004-11-12,289.25
2004-11-16,297.0
2004-11-17,297.4
2004-11-18,293.0
2004-11-19,290.0
2004-11-22,290.0
2004-11-23,293.05
2004-11-24,294.9
2004-11-25,300.0
2004-11-29,292.1
2004-11-30,303.0
2004-12-01,302.9
2004-12-02,300.0
2004-12-03,304.0
2004-12-06,311.6
2004-12-07,309.9
2004-12-08,327.0
2004-12-09,323.0
2004-12-10,325.0
2004-12-13,320.0
2004-12-14,327.0
2004-12-15,325.0
2004-12-16,325.0
2004-12-17,325.0
2004-12-20,324.0
2004-12-21,324.0
2004-12-22,324.0
2004-12-23,320.5
2004-12-24,335.0
2004-12-27,321.1
2004-12-28,322.2
2004-12-29,332.8
2004-12-30,324.0
2004-12-31,324.0
2005-01-03,320.1
2005-01-04,322.0
2005-01-05,324.05
2005-01-06,327.0
2005-01-07,310.0
2005-01-10,323.0
2005-01-11,318.1
2005-01-12,320.0
2005-01-13,307.0
2005-01-14,315.0
2005-01-17,314.3
2005-01-18,313.1
2005-01-19,318.0
2005-01-20,325.0
2005-01-24,325.0
